frame,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
0,0.4833950400352478,0.3348541259765625,-0.3324618637561798,0.4953261613845825,0.32532039284706116,-0.2671127915382385,0.5032121539115906,0.32588785886764526,-0.2671668231487274,0.5106484293937683,0.3266867697238922,-0.26726865768432617,0.47257617115974426,0.3254217505455017,-0.2697865664958954,0.4651685357093811,0.3260194957256317,-0.2700442671775818,0.4578796327114105,0.32654231786727905,-0.27000120282173157,0.5222610235214233,0.3355429768562317,-0.01720394939184189,0.45275288820266724,0.3347706198692322,-0.027456078678369522,0.5024991631507874,0.3475903272628784,-0.25116583704948425,0.47118204832077026,0.34670987725257874,-0.25436511635780334,0.5903021693229675,0.39949533343315125,-0.0487624853849411,0.40281057357788086,0.39947575330734253,-0.05715048685669899,0.6752322316169739,0.3420215845108032,-0.42247337102890015,0.2979399561882019,0.33640849590301514,-0.454480916261673,0.7545346617698669,0.27337509393692017,-0.7547190189361572,0.2129094898700714,0.2752959430217743,-0.8167779445648193,0.7797946333885193,0.2548971474170685,-0.8404836654663086,0.17839404940605164,0.25466734170913696,-0.9102383255958557,0.773085355758667,0.2521059513092041,-0.8453602194786072,0.18586936593055725,0.25115251541137695,-0.9033492803573608,0.7630907893180847,0.25830134749412537,-0.7792161107063293,0.20089221000671387,0.2597472071647644,-0.8387966752052307,0.5446994304656982,0.5925702452659607,-0.008095944300293922,0.4236215054988861,0.5913891792297363,0.008643561974167824,0.5536994934082031,0.5996963977813721,-0.8650717735290527,0.4076475501060486,0.6141152381896973,-0.8671004176139832,0.5778270959854126,0.7572228908538818,-0.6035946011543274,0.39397794008255005,0.7734389305114746,-0.6346549391746521,0.5622676610946655,0.7768580913543701,-0.5891627669334412,0.40797966718673706,0.794601559638977,-0.6211467981338501,0.5785066485404968,0.8109012842178345,-0.9038239121437073,0.3993593752384186,0.8123664855957031,-0.9247063398361206
1,0.4913918673992157,0.3327799141407013,-0.3545295298099518,0.5018588304519653,0.32505008578300476,-0.28821390867233276,0.5092369914054871,0.325785756111145,-0.28824397921562195,0.5156447291374207,0.32664889097213745,-0.28836628794670105,0.47928890585899353,0.32448577880859375,-0.29217833280563354,0.4712507426738739,0.3249180018901825,-0.29234346747398376,0.46324852108955383,0.325445294380188,-0.2921920418739319,0.5241707563400269,0.33553820848464966,-0.03765735775232315,0.45293012261390686,0.3343694806098938,-0.05293945595622063,0.5073350071907043,0.3470858335494995,-0.27275797724723816,0.47547203302383423,0.34535425901412964,-0.27743011713027954,0.5897325873374939,0.4000943601131439,-0.049834150820970535,0.40142005681991577,0.3990859389305115,-0.05734298378229141,0.6746066808700562,0.3419490456581116,-0.3495805859565735,0.2952718436717987,0.3361857235431671,-0.40052926540374756,0.7542980909347534,0.2736913561820984,-0.630120575428009,0.21215735375881195,0.27442851662635803,-0.720115065574646,0.7797901630401611,0.2547798156738281,-0.7092743515968323,0.1769917607307434,0.25446707010269165,-0.8085313439369202,0.773000180721283,0.2520461678504944,-0.7165083885192871,0.18442268669605255,0.2505996823310852,-0.7992304563522339,0.762814998626709,0.258419930934906,-0.6536220908164978,0.19990460574626923,0.25929081439971924,-0.7409886717796326,0.5444639921188354,0.5864096879959106,0.00020436017075553536,0.4235132336616516,0.5857303738594055,6.975427822908387e-05,0.5632309317588806,0.6116701364517212,-0.820871114730835,0.4081864356994629,0.6300274729728699,-0.6868770122528076,0.5782281160354614,0.7593285441398621,-0.5281001329421997,0.39511141180992126,0.7742022275924683,-0.4234771430492401,0.5628337264060974,0.7771375775337219,-0.5106887221336365,0.40834638476371765,0.7941084504127502,-0.4103585481643677,0.5792111754417419,0.811507523059845,-0.8172209858894348,0.4007372558116913,0.8131493330001831,-0.700840950012207
2,0.4938836097717285,0.3314128518104553,-0.3628391623497009,0.5040812492370605,0.3247201442718506,-0.2968558073043823,0.5113826394081116,0.32559171319007874,-0.29687929153442383,0.5175508856773376,0.3265215754508972,-0.29698699712753296,0.4815300703048706,0.3238445520401001,-0.30026084184646606,0.4732981324195862,0.3242456912994385,-0.30040958523750305,0.4650774598121643,0.3248237073421478,-0.30023929476737976,0.5251009464263916,0.3355105519294739,-0.04839314520359039,0.4529251158237457,0.3341965675354004,-0.060946352779865265,0.5089120864868164,0.3466523587703705,-0.2818357050418854,0.4767158627510071,0.3446049690246582,-0.28565433621406555,0.5892279148101807,0.40026646852493286,-0.06265626847743988,0.4007968008518219,0.3989691138267517,-0.060152582824230194,0.6743558645248413,0.3418271541595459,-0.372328519821167,0.29363247752189636,0.3357008099555969,-0.40377384424209595,0.7542659044265747,0.2737179100513458,-0.6769118309020996,0.21211937069892883,0.2731691598892212,-0.7199791669845581,0.7798550724983215,0.25461092591285706,-0.7596004009246826,0.17681364715099335,0.2537430226802826,-0.8077684044837952,0.7728978395462036,0.251897931098938,-0.7644131779670715,0.18421746790409088,0.24974596500396729,-0.7949677109718323,0.7625204920768738,0.25842082500457764,-0.7001201510429382,0.19981680810451508,0.25843003392219543,-0.7389731407165527,0.5444400906562805,0.5849248170852661,0.0026325187645852566,0.4235265851020813,0.5839727520942688,-0.002408489817753434,0.5682806372642517,0.619513750076294,-0.8232010006904602,0.4085596203804016,0.6355410218238831,-0.731184720993042,0.5786119103431702,0.7644485235214233,-0.5466320514678955,0.396282821893692,0.7750691175460815,-0.4735153913497925,0.5628605484962463,0.7802754044532776,-0.5291217565536499,0.4086812734603882,0.7939777374267578,-0.4613916575908661,0.5824761986732483,0.8132338523864746,-0.8400033712387085,0.40254855155944824,0.8156120181083679,-0.7617250084877014
3,0.49449750781059265,0.330415815114975,-0.3598056733608246,0.5046863555908203,0.32432520389556885,-0.2942427694797516,0.5120198726654053,0.32531967759132385,-0.29426300525665283,0.5182141661643982,0.32632189989089966,-0.294362872838974,0.482200026512146,0.3232625126838684,-0.29737818241119385,0.4739552438259125,0.3236694931983948,-0.2975427508354187,0.46568557620048523,0.32429537177085876,-0.2973892092704773,0.5255721807479858,0.33543336391448975,-0.046225257217884064,0.4528922736644745,0.3340110182762146,-0.05749223008751869,0.5093346834182739,0.3462456464767456,-0.27892136573791504,0.47712135314941406,0.343997985124588,-0.2824193835258484,0.5890437364578247,0.40052253007888794,-0.06348225474357605,0.40013882517814636,0.3987915813922882,-0.05813748016953468,0.6739889979362488,0.3416163921356201,-0.37896114587783813,0.2926929295063019,0.3355647921562195,-0.4101007282733917,0.7541574835777283,0.27368348836898804,-0.691163957118988,0.21213340759277344,0.2729605436325073,-0.7455123662948608,0.7798701524734497,0.25443127751350403,-0.7797054648399353,0.17656229436397552,0.2537040114402771,-0.8359825015068054,0.7727645635604858,0.25180116295814514,-0.7804868221282959,0.18410678207874298,0.24954929947853088,-0.825244665145874,0.7622131109237671,0.25840696692466736,-0.7111979126930237,0.19981835782527924,0.2582603096961975,-0.7656152248382568,0.5444385409355164,0.5849928259849548,0.002071521244943142,0.4235408902168274,0.5839161276817322,-0.0018152581760659814,0.5681674480438232,0.6185441017150879,-0.8256351947784424,0.40859875082969666,0.6335312724113464,-0.7530835270881653,0.5786208510398865,0.7639312744140625,-0.5274991989135742,0.3971700966358185,0.7759127616882324,-0.4837128221988678,0.5628784894943237,0.779420793056488,-0.5065704584121704,0.4089997112751007,0.7940908074378967,-0.46986761689186096,0.5809088945388794,0.8132973909378052,-0.8214484453201294,0.40251773595809937,0.8157966732978821,-0.7754485011100769
4,0.49460166692733765,0.32976487278938293,-0.3574124574661255,0.5047740340232849,0.3240359425544739,-0.29180142283439636,0.5121358633041382,0.32511720061302185,-0.29183170199394226,0.5183901786804199,0.32618051767349243,-0.29193493723869324,0.48233282566070557,0.32285764813423157,-0.29496151208877563,0.47411781549453735,0.32326921820640564,-0.29514217376708984,0.4658716022968292,0.3239154517650604,-0.29501134157180786,0.5256668925285339,0.33539241552352905,-0.04360330477356911,0.4528161883354187,0.33387941122055054,-0.05447780713438988,0.5094188451766968,0.34589216113090515,-0.2762586772441864,0.47723817825317383,0.343503475189209,-0.2797638475894928,0.5885757207870483,0.4007919728755951,-0.06253552436828613,0.39967748522758484,0.3987298309803009,-0.0552036352455616,0.6736734509468079,0.3411669135093689,-0.3815292418003082,0.29209351539611816,0.3355201184749603,-0.4078886806964874,0.7539917826652527,0.2730494439601898,-0.6870123744010925,0.21214184165000916,0.2729426622390747,-0.7492436766624451,0.7798958420753479,0.25394243001937866,-0.7711518406867981,0.1762665957212448,0.2537110149860382,-0.841148316860199,0.77272629737854,0.25148364901542664,-0.773372232913971,0.1839400976896286,0.24953964352607727,-0.8277144432067871,0.7619745135307312,0.2580404579639435,-0.7085268497467041,0.1998143047094345,0.258261501789093,-0.7686684727668762,0.544385552406311,0.5847348570823669,0.001669995952397585,0.42356663942337036,0.5837850570678711,-0.0013930280692875385,0.5678591728210449,0.6194661855697632,-0.8289128541946411,0.4085756540298462,0.6345120668411255,-0.7557716369628906,0.5789076685905457,0.763583779335022,-0.5259996056556702,0.3995112478733063,0.7773218750953674,-0.483004629611969,0.5638072490692139,0.7782399654388428,-0.5046607851982117,0.41052186489105225,0.7942324280738831,-0.46873143315315247,0.5807392001152039,0.8133668899536133,-0.8198206424713135,0.4038392901420593,0.8173389434814453,-0.7731540203094482
5,0.49459660053253174,0.32898658514022827,-0.35708045959472656,0.504767894744873,0.3236598074436188,-0.2911575138568878,0.5121510624885559,0.32482945919036865,-0.2911556363105774,0.5184651017189026,0.3259601294994354,-0.29123565554618835,0.4823746979236603,0.32240524888038635,-0.2940163314342499,0.47419968247413635,0.32284724712371826,-0.29418113827705383,0.46596598625183105,0.3235211968421936,-0.29401904344558716,0.525719940662384,0.3353334963321686,-0.04283946007490158,0.45270979404449463,0.33375832438468933,-0.05134383961558342,0.509472668170929,0.3453804850578308,-0.27587074041366577,0.47726061940193176,0.3428480625152588,-0.2793647348880768,0.5883666276931763,0.4010079503059387,-0.0585072785615921,0.39924463629722595,0.3987402617931366,-0.047079626470804214,0.6734811663627625,0.340350478887558,-0.3818223178386688,0.2916765511035919,0.3355186879634857,-0.40493273735046387,0.7537821531295776,0.2725721001625061,-0.687715470790863,0.21217721700668335,0.27294373512268066,-0.7486674785614014,0.7798979878425598,0.2534860670566559,-0.7703610062599182,0.1760910600423813,0.253711998462677,-0.8400958776473999,0.772704005241394,0.25118982791900635,-0.772422730922699,0.18385128676891327,0.24951311945915222,-0.8258513808250427,0.7617960572242737,0.25772812962532043,-0.7093697786331177,0.1998189091682434,0.25825995206832886,-0.7677806615829468,0.5443602204322815,0.5847712755203247,0.0014677675208076835,0.4235733449459076,0.5838170051574707,-0.001157446764409542,0.5677292943000793,0.619170606136322,-0.8522439002990723,0.4086816608905792,0.6335737109184265,-0.7690874934196472,0.5789080858230591,0.7640642523765564,-0.5371633768081665,0.40078333020210266,0.7782946825027466,-0.5083160996437073,0.56394362449646,0.7782178521156311,-0.5182709693908691,0.4113596975803375,0.7944157123565674,-0.49474674463272095,0.5798919796943665,0.81428462266922,-0.8268409967422485,0.40454626083374023,0.8199136853218079,-0.7984297871589661
6,0.494637131690979,0.3287000060081482,-0.3586902320384979,0.5047482252120972,0.3234451413154602,-0.29248034954071045,0.5121479630470276,0.32465797662734985,-0.2924792766571045,0.5184882879257202,0.32582157850265503,-0.2925538122653961,0.4823433458805084,0.3221732974052429,-0.29518982768058777,0.47416314482688904,0.3226354718208313,-0.29535868763923645,0.4659295678138733,0.32333433628082275,-0.29520073533058167,0.5257359147071838,0.33528435230255127,-0.043576519936323166,0.4525041878223419,0.33370113372802734,-0.051886558532714844,0.5095623135566711,0.34515446424484253,-0.277474969625473,0.4773302376270294,0.3426249623298645,-0.28049007058143616,0.5881461501121521,0.40109238028526306,-0.05992096662521362,0.3989701271057129,0.3987669348716736,-0.04759681969881058,0.6731888055801392,0.33972448110580444,-0.384956032037735,0.2914460301399231,0.3355194926261902,-0.4071658253669739,0.7536503076553345,0.27212899923324585,-0.6929196715354919,0.2121971994638443,0.27295440435409546,-0.7485262751579285,0.7799230813980103,0.25318580865859985,-0.7755175828933716,0.1759444773197174,0.253714919090271,-0.8389648199081421,0.7727013230323792,0.2510046064853668,-0.777788519859314,0.18375369906425476,0.2495003044605255,-0.8241862654685974,0.7617359757423401,0.25747206807136536,-0.7147666811943054,0.19981636106967926,0.2582629919052124,-0.7671839594841003,0.5443300008773804,0.5845503211021423,0.0012669612187892199,0.42361539602279663,0.5836411714553833,-0.0009696079650893807,0.5678695440292358,0.619904100894928,-0.8622651100158691,0.40870052576065063,0.6347383260726929,-0.7687321305274963,0.5787663459777832,0.7653101086616516,-0.5427852869033813,0.40103331208229065,0.7789461016654968,-0.5134403109550476,0.5637853145599365,0.7790258526802063,-0.5248255133628845,0.411774605512619,0.7949120998382568,-0.5011451244354248,0.5797860026359558,0.815316379070282,-0.8309503197669983,0.40452903509140015,0.8206788897514343,-0.8077739477157593
7,0.494585245847702,0.32858628034591675,-0.368698388338089,0.5046724081039429,0.32331717014312744,-0.30201223492622375,0.5120844841003418,0.32454484701156616,-0.30201247334480286,0.5184441208839417,0.32572072744369507,-0.3020801246166229,0.4822767972946167,0.32206064462661743,-0.3042537569999695,0.47410210967063904,0.3225342929363251,-0.30441105365753174,0.46588394045829773,0.32324880361557007,-0.3042450249195099,0.5257306694984436,0.3352198898792267,-0.0510275773704052,0.45233315229415894,0.33366769552230835,-0.057469453662633896,0.5095649361610413,0.345034658908844,-0.2868635058403015,0.47734248638153076,0.34253984689712524,-0.2889959514141083,0.58797287940979,0.40109580755233765,-0.06670688837766647,0.39880067110061646,0.39879775047302246,-0.051880769431591034,0.67281574010849,0.33918753266334534,-0.3880762755870819,0.29137152433395386,0.33552539348602295,-0.409342497587204,0.7535687685012817,0.27184394001960754,-0.6945971846580505,0.21220572292804718,0.2729586660861969,-0.7462417483329773,0.7799558639526367,0.25303542613983154,-0.7781751751899719,0.17577363550662994,0.25371459126472473,-0.8354190587997437,0.7727059125900269,0.2509106695652008,-0.7815015316009521,0.18362762033939362,0.2494717389345169,-0.8203056454658508,0.7617067694664001,0.2573550045490265,-0.7175294756889343,0.1997990757226944,0.2582542598247528,-0.7644228339195251,0.5443262457847595,0.5842558145523071,0.0014405596302822232,0.42364391684532166,0.5834439396858215,-0.0011820582440122962,0.5682423114776611,0.6211578845977783,-0.8752526044845581,0.408285915851593,0.6390964388847351,-0.7696670293807983,0.578677773475647,0.7668615579605103,-0.5568113327026367,0.4014321267604828,0.7796091437339783,-0.5181490778923035,0.5633334517478943,0.7808917164802551,-0.5385215282440186,0.41270026564598083,0.7961243391036987,-0.5064634084701538,0.5797691941261292,0.8162525296211243,-0.8556987047195435,0.4029906392097473,0.8207398653030396,-0.81297767162323
8,0.4945317506790161,0.3284318745136261,-0.3780793845653534,0.5046089887619019,0.3231799900531769,-0.3116624355316162,0.5120269656181335,0.3244226276874542,-0.3116663694381714,0.5184028148651123,0.32561326026916504,-0.31173601746559143,0.4822324514389038,0.32194000482559204,-0.31358617544174194,0.4740685224533081,0.322429358959198,-0.31373944878578186,0.46586254239082336,0.3231590688228607,-0.3135744631290436,0.5257261395454407,0.33518120646476746,-0.06114049628376961,0.4522396922111511,0.33364588022232056,-0.06609494984149933,0.5095607042312622,0.3449079394340515,-0.2964511215686798,0.4773479998111725,0.34242433309555054,-0.29805824160575867,0.5878483653068542,0.4011026918888092,-0.07815203070640564,0.3986828625202179,0.3988224267959595,-0.06228206306695938,0.6724370121955872,0.33865177631378174,-0.4014369547367096,0.2913186550140381,0.33554548025131226,-0.412036269903183,0.7535616755485535,0.2713727056980133,-0.7067171931266785,0.21211795508861542,0.27287817001342773,-0.7489567399024963,0.7800292372703552,0.2526954114437103,-0.7889299988746643,0.1752588301897049,0.25368306040763855,-0.8380259871482849,0.7727614641189575,0.2506631016731262,-0.7901811599731445,0.18309055268764496,0.24943816661834717,-0.8234062194824219,0.7617031335830688,0.2570337951183319,-0.7279217839241028,0.19944553077220917,0.258218377828598,-0.7673373818397522,0.5443238019943237,0.5841373205184937,0.001935875858180225,0.42364761233329773,0.5834797620773315,-0.0017278848681598902,0.5687394738197327,0.621836245059967,-0.8878466486930847,0.40768349170684814,0.6427003741264343,-0.7673801779747009,0.578714907169342,0.7674281001091003,-0.5592693090438843,0.4015527069568634,0.7802475690841675,-0.509222686290741,0.5633575320243835,0.7811386585235596,-0.5396233201026917,0.4130297005176544,0.7970190048217773,-0.4978671669960022,0.579740583896637,0.8168100118637085,-0.8590506911277771,0.40120014548301697,0.8205965161323547,-0.807552695274353
9,0.4944663941860199,0.3283184766769409,-0.3799976706504822,0.5045503973960876,0.3230876624584198,-0.3134370446205139,0.5119757056236267,0.32433730363845825,-0.31344783306121826,0.5183664560317993,0.3255382776260376,-0.3135218024253845,0.48218366503715515,0.3218638300895691,-0.3152645230293274,0.474033385515213,0.32236260175704956,-0.315414160490036,0.46583935618400574,0.32310232520103455,-0.31525251269340515,0.5256826877593994,0.33514875173568726,-0.06264466047286987,0.45214736461639404,0.3336372673511505,-0.06729649007320404,0.5095395445823669,0.34482452273368835,-0.298350065946579,0.47733697295188904,0.3423566520214081,-0.29983657598495483,0.5877501368522644,0.40111517906188965,-0.07966486364603043,0.39856863021850586,0.3988437056541443,-0.06553875654935837,0.6720916628837585,0.33826571702957153,-0.402615487575531,0.29128143191337585,0.33556097745895386,-0.4129810333251953,0.7535507082939148,0.2710334360599518,-0.7080060839653015,0.21198204159736633,0.2728208899497986,-0.7431641221046448,0.7800421714782715,0.25242334604263306,-0.7897883653640747,0.1747002750635147,0.25366103649139404,-0.83091139793396,0.7727612853050232,0.2504338324069977,-0.7905688881874084,0.18256419897079468,0.2494163066148758,-0.81642085313797,0.7616795897483826,0.2567467987537384,-0.7287342548370361,0.19906775653362274,0.25819987058639526,-0.7612708806991577,0.5443217754364014,0.5840584635734558,0.0029919000808149576,0.42365023493766785,0.5835062861442566,-0.0028401636518538,0.5691996812820435,0.6234802603721619,-0.8846437335014343,0.40756475925445557,0.6456888914108276,-0.7527313232421875,0.579102098941803,0.7683054804801941,-0.5587382316589355,0.40152502059936523,0.7806938886642456,-0.48653656244277954,0.5635817050933838,0.7817648649215698,-0.5390772223472595,0.41305652260780334,0.7978150844573975,-0.47499579191207886,0.5801370143890381,0.8170199394226074,-0.8587568402290344,0.3994467854499817,0.8204541206359863,-0.7849064469337463
